paper_id;name;year
580280495;Multimedia Systems;2017
580366031;Future Generation Computer Systems;2015
580437509;PLOS Computational Biology;2015
580668441;Neurocomputing;2015
580727937;Quality Engineering;2012
580743268;Synthese;2016
580800483;Games;2018
580901532;Annals of Operations Research;2017
580942022;Journal of Knowledge Management;2017
580955258;Knowledge Based Systems;2015
581133108;Neurocomputing;2015
581158006;Computer Standards & Interfaces;2015
581255585;Computers in Biology and Medicine;2016
581334404;IEEE Communications Magazine;2015
581370568;Numerische Mathematik;2016
581422598;Reliability Engineering & System Safety;2015
581584872;Education and Information Technologies;2016
581657064;Autonomous Robots;2016
581674602;NeuroImage;2015
581698955;Knowledge Based Systems;2015
581893605;Applied Soft Computing;2015
581947038;Procedia Computer Science;2015
582115588;Applied Mathematics and Computation;2015
582123556;Computers & Mathematics With Applications;2015
582195991;Neurocomputing;2015
582207767;International Journal of Social Robotics;2015
582231063;Simulation Modelling Practice and Theory;2015
582275919;Applied Mathematics and Computation;2015
582375168;Mathematical Social Sciences;2019
582408618;Annals of Operations Research;2018
582455877;Expert Systems With Applications;2015
582556278;Cluster Computing;2015
582587363;Journal of Computational and Applied Mathematics;2015
582628586;International Journal of Human-computer Studies / International Journal of Man-machine Studies;2015
582643574;Iet Circuits Devices & Systems;2015
582687489;Medical & Biological Engineering & Computing;2016
582788761;Knowledge Based Systems;2015
582880799;NeuroImage;2015
582983410;Automation and Remote Control;2015
583087833;Pattern Recognition Letters;2015
583144109;Computer Communications;2015
583154371;Computers & Electrical Engineering;2015
583170396;Simulation Modelling Practice and Theory;2015
583181965;Wireless Personal Communications;2016
583182726;Applied Mathematics and Computation;2015
583221640;NeuroImage;2015
583280196;Microprocessors and Microsystems;2015
583340156;Computer Vision and Image Understanding;2016
583415083;Applied Soft Computing;2015
583484061;Scientometrics;2015
583546247;Statistics and Computing;2016
583647888;Computers in Human Behavior;2015
583963427;Automation and Remote Control;2015
584024738;Reliability Engineering & System Safety;2015
584133229;Computer methods in biomechanics and biomedical engineering. Imaging & visualization;2017
584156271;Journal of Online Marketing;2014
584172022;Computer Communications;2015
584246952;Pervasive and Mobile Computing;2016
584286595;Microelectronics Journal;2015
584368007;Journal of Discrete Algorithms;2015
584404237;NeuroImage;2015
584505674;NeuroImage;2015
584708941;Discrete Mathematics;2016
584767796;Expert Systems With Applications;2015
584850946;Computers in Human Behavior;2015
584953898;Applied Mathematics and Computation;2015
584954937;Information Systems Frontiers;2015
585026835;Production Engineering;2015
585029658;Cognitive Processing;2015
585037468;Machine Learning;2015
585037961;Expert Systems With Applications;2015
585142893;Journal of Combinatorial Theory, Series B;2015
585276788;Computers and Electronics in Agriculture;2015
585307274;Advances in intelligent systems and computing;2015
585336894;Data Mining and Knowledge Discovery;2016
585552413;NeuroImage;2015
585571222;International Journal of Operations Research and Information Systems;2015
585637379;PLOS Computational Biology;2015
585689019;Frontiers of Computer Science in China;2015
585709381;Procedia Computer Science;2015
586080245;Intelligent Service Robotics;2015
586118636;Procedia Computer Science;2015
586151124;Discrete Mathematics;2015
586174603;Operational Research;2016
586284166;Computers & Graphics;2015
586426220;Journal of Computer Security;2012
586434196;Neurocomputing;2015
586461037;Operations Research Letters;2015
586581031;Science and Engineering Ethics;2016
586637197;Information Retrieval;2015
586724576;International Journal of Speech Technology;2015
586838272;Ecological Informatics;2015
586865457;Journal of Scheduling;2015
586899634;NeuroImage;2015
586993853;Order;2016
587046560;Neurocomputing;2015
587086020;Automation and Remote Control;2015
587177365;Management Science;2017
587185259;Procedia Computer Science;2015
587334217;Journal of the American Medical Informatics Association;2014
587339161;Expert Systems With Applications;2015
587376293;Journal of Knowledge Management;2015
587473303;Pattern Recognition Letters;2015
587506317;Computers & Mathematics With Applications;2015
587586912;Neurocomputing;2015
587588941;Journal of the Operational Research Society;2019
587591499;Operations Research Letters;2016
587745668;Computers and Electronics in Agriculture;2015
587747950;Multimedia Tools and Applications;2015
587756968;Journal of the American Medical Informatics Association;2014
587928798;European Journal of Control;2015
588093793;Theoretical Computer Science;2015
588239959;Journal of Scheduling;2015
588789200;Theoretical Computer Science;2015
588894211;Computers & Industrial Engineering;2015
588934555;Multimedia Tools and Applications;2016
588943383;Procedia Computer Science;2015
588954930;Management Information Systems Quarterly;2015
588994728;International Journal of Computer Vision;2016
589036197;Computers in Education;2015
589054248;Multimedia Tools and Applications;2016
589107442;Signal Processing;2015
589128744;Journal of Intelligent and Robotic Systems;2016
589149893;Theoretical Computer Science;2015
589184526;International Journal of Human Capital and Information Technology Professionals;2015
589200591;IEEE Journal of Selected Topics in Signal Processing;2016
589280188;Journal of Visual Communication and Image Representation;2015
589420760;Expert Systems With Applications;2015
589531295;Journal of Instruction-level Parallelism;2005
589760846;Statistics and Computing;2016
589772385;Neurocomputing;2015
589878631;Annals of Pure and Applied Logic;2015
589904568;Journal of Intelligent Manufacturing;2015
589917745;Acta Informatica;2016
589946094;Journal of Scheduling;2017
589973208;Signal Processing;2016
589997611;Computer Physics Communications;2016
589997720;The Journal of Supercomputing;2015
590039119;Journal of Intelligent and Robotic Systems;2015
590050363;Solid-state Electronics;2015
590202737;Neurocomputing;2015
590241356;Reliability Engineering & System Safety;2015
590438988;International Journal of Information Systems in The Service Sector;2015
590451957;International Journal of Speech Technology;2016
590691870;American Mathematical Monthly;2007
590842113;Procedia Computer Science;2015
590869083;Applied Soft Computing;2015
590922435;Biomedical Signal Processing and Control;2015
590942696;Science and Engineering Ethics;2016
590942881;Peer-to-peer Networking and Applications;2016
590977881;Fuzzy Sets and Systems;2016
591040824;Microelectronics Reliability;2015
591046810;IEEE Transactions on Image Processing;2016
591121397;Journal of Informetrics;2015
591163031;Journal of Visual Communication and Image Representation;2015
591243655;International Journal of Social Robotics;2015
591378697;Multimedia Tools and Applications;2016
591383918;Information & Management;2017
591434607;International Journal of Machine Learning and Cybernetics;2018
591476717;Computers & Mathematics With Applications;2015
591702694;Science of Computer Programming;2015
591916902;The Journal of Supercomputing;2015
592271216;Multimedia Tools and Applications;2017
592349567;Journal of Web Semantics;2016
592494983;European Journal of Operational Research;2015
592529995;Peer-to-peer Networking and Applications;2016
592549452;Neurocomputing;2015
592581720;International Journal of Data Warehousing and Mining;2015
592685841;Journal of Systems and Software;2015
592780493;The Journal of Supercomputing;2016
592861793;Advanced Engineering Informatics;2015
592960718;Advances in Engineering Software;2015
592970543;International Journal of Agricultural and Environmental Information Systems;2015
593046337;Reliability Engineering & System Safety;2015
593060120;Applied Mathematics Letters;2015
593172729;Future Generation Computer Systems;2016
593379209;International Journal of E-health and Medical Communications;2015
593450211;Systems & Control Letters;2015
593456845;Siam Journal on Mathematical Analysis;2015
593593395;IEEE Communications Magazine;2015
593794477;Science of Computer Programming;2017
593800181;Pattern Recognition Letters;2015
593965221;Social Network Analysis and Mining;2015
594075090;Journal of Visual Communication and Image Representation;2015
594135192;European Journal of Operational Research;2015
594270999;International Journal of Human-computer Studies / International Journal of Man-machine Studies;2015
594343222;Constraints - An International Journal;2017
594457519;Applied Mathematics and Computation;2015
594550722;Theoretical Computer Science;2016
594592122;Information Resources Management Journal;2015
594625170;International Journal of Computational Intelligence Systems;2015
594662932;Procedia Computer Science;2015
594710328;Computers & Mathematics With Applications;2015
594752631;Computer Standards & Interfaces;2016
594753145;Computers in Human Behavior;2015
594879212;Computers & Chemical Engineering;2015
594902272;Neurocomputing;2015
595087047;International Journal of Technology and Human Interaction;2015
