paper_id;title;year
55533227;The Generic Bilinear Calibration-Estimation Problem;1997
55534668;Bayesian Design of Experiments Using Approximate Coordinate Exchange;2017
55588940;A New Information-Theoretic Measure to Control the Robustness-Sensitivity Trade-Off for DMFFD Point-Set Registration;2009
55631637;On-time clinical phenotype prediction based on narrative reports.;2013
55650885;Converging multistep methods for initial value problems involving multivalued maps;1981
55651229;Modeling and solution for virtual channel scheduling for downlink business;2014
55682693;Semivalue Versatility and Applications;2002
55683558;Goal Revision for a Rational Agent;2006
55805189;Diagnostische Vorgabeexperimente mit stochastischen Automaten;1971
55812124;Rewriting Logic Semantics: From Language Specifications to Formal Analysis Tools;2004
55834847;An ArgoUML metamodel extension for the workflow systems;2006
55848072;Communication Media Selection for Remote Interaction of Ad Hoc Groups;2010
55928545;On the boolean-quadric packinguncapacitated facility-location polytope;1998
55954808;Autonomous service composition in symbiotic networks;2011
55974459;Semantic Processing to Enhance Retrieval of Diagnosis Citations from Medline;2006
55996485;Some concepts for languages more powerful than context-free;1972
56003785;AN INTERVAL POLYNOMIAL INTERPOLATION PROBLEM AND ITS LAGRANGE SOLUTION;1998
56006217;Linking Value Chains – Combining e3Value and DEMO for Specifying Value Networks;2014
56012774;Testing Moderately Parallel Environments for an Ocean Modeling Application;1998
56116395;SeAAS - A Reference Architecture for Security Services in SOA;2009
56117917;Fuzzy logic and temporal information applied to video quality assessment;2012
56144476;A robust numerical method for singularly perturbed semilinear convection-diffusion problems;2010
56155448;Border array on bounded alphabet;2005
56228790;Branch Points in One-Dimensional Gaussian Scale Space;2000
56258025;OCL Tools Report based on the IDE4OCL Feature Model;2011
56266650;A method for solving linear programming problems with fuzzy parameters based on multiobjective linear programming technique;2005
56266889;Real-time visualizations of gigapixel texture data sets using HTML5;2012
56325981;Large deviations of the steady-state distribution of reflected processes with applications to queueing systems;1998
56329350;Dynamic hybrid multimedia distribution scheme based on network reconfiguration;2014
56334764;A Sample Accurate Triggering System for Pd and Max/MSP;2006
56444682;Rapid multi-organ segmentation using context integration and discriminative models;2013
56444975;Genetic production systems for intelligent problem solving;1999
56464763;An Efficient Implementation OF Bandlimited Dithering;1998
56474599;Folksonomies and science communication: A mash-up of professional science databases and Web 2.0 services;2007
56514540;Issues Related to Distributed Processing of Picture Languages;1999
56523398;An information theoretic approach for privacy metrics;2010
56530886;Towards a synthesis method for distributed safety controllers based on net condition/event systems;1997
56537520;Modeling participant-related clinical research events using conceptual knowledge acquisition techniques.;2007
56572896;Generalized Variance of Multivariate Omega Functions and Duality;2002
56582070;VBLM: High-Accuracy Localization Method with Verification Mechanism for Unstable-Signal Sensor Networks;2010
56600673;Geodesic information flows;2012
56613915;A Unifying Approach for Multistack Pushdown Automata;2014
56626184;Towards a metric for Open Source Software Quality;2009
56656279;Reconstruction of 3-D histology images by simultaneous deformable registration;2011
56660098;Minimum factorization agreement of spliced ESTs;2009
56674437;Spaces of theories with ideal refinement operators;2003
56742685;A development methodology for variant-rich automotive software architectures;2011
56749448;Convergence of Protection and Restoration in Telecommunication Networks;2002
56758779;Fuzzy logic optimized wireless sensor network routing protocol;2013
56772274;On the Approximation Resistance of a Random Predicate;2007
56787338;Market Formation and Fixed Income E-Commerce.;2002
56815073;Adding value to key issues research through Q-sorts and interpretive structured modeling;1999
56852211;New methods for generating student's t and gamma variables;1980
56876852;A Hybrid Approach for the Computation of Guided Modes in Integrated Optics;2002
56917587;Large deformation image classification using generalized locality-constrained linear coding.;2013
56934042;Estimating Uncertainties for Geophysical Tomography;1998
56946092;Multiple-Project Scheduling with Controllable Project Duration and Hard Resource Constraint: Some Solvable Cases;2001
56958357;Low complexity time domain equalization for cyclic prefix multicode CDMA;2011
56989278;An Interval Entropy Penalty Method for Nonlinear Global Optimization;1998
57018616;Explorative Study on the Influence of National Cultures on Business/IT Alignment Maturity;2010
57033475;Automatic Verification of Parent-Child Pairs from Face Images;2013
57058802;Scaling Information Extraction to Large Document Collections.;2005
57079444;Reading desk for preschool children and older people with emotional speech synthesis;2011
57081930;EXTENDING THE GENERALIZED REED MODEL WITH MEASURED REFLECTION FUNCTIONS;2007
57104752;Structural Connectivity in White Matter Using the Projected Diffusion-Tensor Distance;2001
57121055;Interactive real-time physics: An intuitive approach to form-finding and structural analysis for design and education;2015
57135300;Hungarian wordnet and representation of verbal event structure;2007
57141099;The challenge of P2P Internet communications to network based services;2006
57149851;Performance evaluation of H.264 protocol in ad hoc networks;2008
57181635;Electronically auditing EDP systems: With the support of emerging information technologies;2001
57182592;Strategic Formation of Homogeneous Bargaining Networks;2017
57199652;Automatic Pre-Hospital Vital Signs Waveform and Trend Data Capture Fills Quality Management, Triage and Outcome Prediction Gaps;2008
57215181;Transfer learning with graph co-regularization;2012
57229352;Towards intelligent setting of process parameters for layered manufacturing;2000
57238696;Introduction to the Special Section: Identity Management, Value Webs, and Business Models in the Networked Economy;2005
57249651;Improving Quote Preparation in Project Management with Information Demand Patterns;2012
57250264;Computers in High-Energy Physics;1986
57257458;Reachability-based impact as a measure for insiderness;2013
57383190;A 3d spatial interface device using tensed strings;1994
57408146;A Memory-Based Model for Music Analysis: Challenging the Gestalt Principles;2001
57410725;An a-posteriori error estimate for hp-adaptive DG methods for convection-diffusion problems on anisotropically refined meshes;2014
57418297;Coupled K-Nearest Centroid Classification for Non-iid Data;2014
57421905;Engaging Students: Digital Storytelling in Information Systems Learning;2013
57471251;Some Findings on Informatics Education in Austrian Academic Secondary Schools;2008
57544234;Design and Implementation of a Java-based Meeting Space over Internet;2003
57551774;Range based cybernavigation in natural known environments;2011
57563868;Tight Parallel Repetition Theorems for Public-coin Arguments.;2009
57567154;Towards a closer integration of finite domainpropagation and simplex-based algorithms;1998
57610339;Hardness Preserving Constructions of Pseudorandom Functions, Revisited;2014
57610490;Designing of a micromachined gyroscope system with a closed-loop DC biased interface ASIC;2014
57666144;Advantages and Limitations of Simulating Percussion Gestures for Sound Synthesis;2009
57713726;Automatic Acquisition of Image Filtering and Object Extraction Procedures from Ground-Truth Samples;2009
57754874;Zerlegung der Knotenmengen von Graphen zum Nachweis der Isomorphie;1977
57755738;A fuzzy logic model for the container stacking problem at container terminals;2014
57784516;Word order and discontinuities in dependency grammar;2006
57788345;Differences between Entrepreneurs and Managers in Large Organizations: An Implementation of a Theoretical Multi-Agent Model on Overconfidence Results;2014
57807023;Preliminary Results in Decentralized Estimation for Single-Beacon Acoustic Underwater Navigation;2010
57826228;Titan III supercomputer architectural overview;1992
57839009;Querying Unstructured and Structured Peer-to-Peer Networks: Models, Issues, Algorithms.;2007
57893143;Inheritance and polymorphism in real-time monitoring and control systems;2000
57913679;An Optimization Based Approach to the Train Operator Scheduling Problem at Singapore MRT;2001
57946318;Phase Contrast Image Restoration via Dictionary Representation of Diffraction Patterns;2012
