keyword_id,keyword
19683,Interaction technique
19690,Model-based design
19701,Tessellation
19702,Thickening
19710,Floating point
19716,Polynomial and rational function modeling
19722,Semantic annotation
19723,Semantic mapping
19729,Mean absolute percentage error
19744,Shotgun
19746,Bioacoustics
19751,Tree traversal
19755,Decision tree model
19757,Random binary tree
19758,Segment tree
19759,Fractal tree index
19760,K-D-B-tree
19761,Interval tree
19766,Metabolic network
19776,Computational reflection
19778,Cylindrical algebraic decomposition
19782,Telecommunication security
19796,Floating point multiplication
19799,Round-off error
19800,Numerical digit
19802,Logarithmic distribution
19810,River pollution
19811,Multi agent approach
19821,System of systems
19824,Enterprise architecture framework
19827,Service virtualization
19833,Data virtualization
19836,Learning styles
19840,Creativity technique
19842,Multi interface
19845,Research design
19849,Alternative medicine
19855,Modal μ-calculus
19858,Normal modal logic
19867,Private sector
19870,Information technology outsourcing
19885,Cone (category theory)
19888,Simplicial set
19889,Simplicial homology
19891,Model category
19894,Exact category
19896,Remote procedure call
19903,ASTRA
19911,Quantum discord
19919,Empirical equations
19920,Inductance
19924,Fuzzy logic algorithm
19926,EMI
19927,Core competency
19936,Nonlinear feedback shift register
19943,Radio-frequency identification
19945,SuperCollider
19946,Pure Data
19957,Demonstrative
19958,Discontinuity (linguistics)
19959,Inverse-square law
19961,Planck
19962,Underdetermination
19963,Gravitation
19966,Harmonic oscillator
19975,Generic programming
19985,Multiplayer game
19986,Language barrier
19988,Multilingualism
19995,Cross-language information retrieval
20002,Symmetric multiprocessor system
20011,Bus routing
20012,Itinerary planning
20013,Athletes
20016,Team meeting
20029,Multiplicative complexity
20034,Computational algebra
20036,Multivariate polynomials
20056,Dimension (graph theory)
20065,Domain Name System
20067,Common knowledge
20074,Linear correlation
20084,Language of thought hypothesis
20093,Connectionism
20094,Inertial navigation system
20099,GPS/INS
20100,Touchdown
20101,Surface map
20104,Inertial reference unit
20105,Soliton
20120,Plot (narrative)
20124,Truss
20129,Inner automorphism
20135,SOAP
20137,Message encoding
20141,Linear phase
20142,Swarm behaviour
20144,Optimal design
20145,High-pass filter
20146,Low-pass filter
20169,Image synthesis
20170,Baseball bat
20173,Broadcast communication network
20175,Fetal head
20176,Ultrasonography
20181,Graph cut segmentation
20182,Nuchal Translucency Measurement
20185,Discriminative learning
20188,Research methodology
20193,Model transformation language
20196,Feature model
20199,Problem space
20201,Kansei
20203,Emotional expression
20205,Affective science
20207,Interactive systems engineering
20209,Emotive
20216,Irregular breathing
20218,Organ Motion
20251,Hexagonal crystal system
20260,Signal
20261,Needle Shape
20265,Acoustic energy
20276,Acknowledgement
20281,Dictionary learning
20284,Resting state fMRI
20297,Requirements management
20302,Domain-specific modeling
20307,Systems Modeling Language
20311,Copyright law
20314,Rulemaking
20317,Industrial property
20321,Bilinear matrix inequality
20322,Feedback controller
20326,Membership function
20333,Dynamic bandwidth allocation
20334,Interleaved polling with adaptive cycle time
20335,Statistical time division multiplexing
20336,10G-PON
20356,Cyberspace
20358,Pseudorandom generators for polynomials
20361,Pseudorandomness
20362,Linear congruential generator
20363,Degree of a polynomial
20364,Pseudorandom generator
20365,Pseudorandom generator theorem
20397,Process semantics
20403,Algebraic model
20409,MODELLER
20411,Market mechanism
20415,Market price
20420,Pricing strategies
20424,Client-side encryption
20429,Email encryption
20430,Link encryption
20441,Program code
20443,Learning programming
20446,Hierarchical search
20463,Frame of reference
20466,Metaphor
20483,Systematized Nomenclature of Medicine
20487,MEDLINE
20497,Decision-making models
20499,Weighted product model
20505,Performance rating
20515,Time reversibility
20523,Neighbourhood (mathematics)
20527,Prototype Verification System
20531,Noetherian
20539,Process capability
20560,Model synchronization
20562,Consistency management
20563,Fibonacci prime
20566,Fibonacci word
20569,Lucas number
20572,Fibonacci polynomials
20580,Random walker algorithm
20602,Pattern analysis
20609,Fine resolution
20612,Haar wavelet
20614,Automated optical inspection
20622,Mobile database
20625,Abstract data type
20633,Topological algebra
20638,Topological vector space
20639,Connected space
20640,Topological tensor product
20642,Homeomorphism
20644,Passband
20645,Amplitude response
20649,Finite impulse response
20651,Stopband
20653,Content-addressable memory
20660,Catastrophic interference
20666,Criticism
20674,Margin (machine learning)
20682,Margin classifier
20684,Bayes classifier
20685,Quadratic classifier
20699,Regular cardinal
20703,Cofinality
20704,Power set
20707,Ansatz
20708,Mathematical physics
20716,Algebraic function
20719,Irreducible polynomial
20726,Nursing care
20730,K-tree
20743,Distance measurement
20756,Imaging modalities
20764,State diagram
20765,Abstract state machines
20769,Stateflow
20777,Compression ratio
20784,Mentalism (psychology)
20785,Appeal
20786,Theory of relativity
20787,Mental process
20800,Grinding
20810,Interactive evolutionary computation
20819,Plane wave
20820,Wave propagation
20822,Surface wave
20823,Electromagnetic field
20826,Inhomogeneous electromagnetic wave equation
20827,Maxwell's equations
20828,Optical field
20841,System testing
20849,Bytecode instrumentation
20850,Weaving
20852,Aspect-oriented programming
20856,AspectJ
20858,Java virtual machine
20866,Overline
20889,Semantic Web Rule Language
20897,Robot motion planning
20899,Motion prediction
20917,Data point
20927,Wilson polynomials
20934,Hahn polynomials
20943,Target audience
20950,Packet analyzer
20956,Packet generator
20959,Adaptive method
20963,Digital electronics
20966,Electrical analysis
20968,Gate oxide
20971,Random parameters
20975,Krohn–Rhodes theory
20985,Gastronomy
20990,Interrogation
20997,Median cut
21000,Central tendency measure
21004,Dream
21022,Correlation coefficient
21026,Image content
21030,Reduction strategy
21033,Gödel
21040,Pluralistic walkthrough
21059,Peering
21060,UMTS Terrestrial Radio Access Network
21089,Swarm intelligence
21110,First-generation programming language
21113,Language primitive
21114,Environmental impact assessment
21118,Eco-efficiency
21120,High value products
21122,Strategic goal
21127,Radiance
21128,Channel (digital image)
21129,Registered memory
21130,Interleaved memory
21131,Extended memory
21135,Memory management
21138,Flat memory model
21140,Growth function
21144,Control function
21154,Nonlinear modelling
21157,Mixture modelling
21160,Nonlinear prediction
21169,Energy supply
21171,Electricity retailing
21185,Generalized star height problem
21189,Regular tree grammar
21200,Security framework
21206,Skin Colors
21209,Illuminant D65
21211,Chromaticity
21213,Standard illuminant
21228,Database application
21235,Network intrusion detection
21239,Solution concept
21243,System reconfiguration
21249,Health literacy
21250,Likert scale
21251,Gold standard
21252,Health communication
21256,Crystal twinning
21261,Numerical approximation
21274,Interval polynomial
21277,Horner's method
21289,Virtual representation
21291,Ajax
21293,X3D
21301,Disk encryption theory
21310,Signal strength
21311,Location aware
21319,Sparse model
21331,Precomputation
21340,Tripling-oriented Doche–Icart–Kohel curve
21346,Series expansion
21350,Fredholm theory
21354,Reputation system
21355,Trust relationship
21375,Eyewitness identification
21378,Stipulation
21396,Lagrangian
21398,Bicubic interpolation
21402,Sharpening
21404,Family of sets
21407,Primitive root modulo n
21418,Truth table
21423,Procedural animation
21457,Middlebox
21466,Entity linking
21472,Anchor text
21477,Crowds
21480,Crowdsourcing
21483,Social trust
21485,Nursing records
21494,Medical literature
21498,Water consumption
21501,Irrigation
21511,Feature modeling
21516,Transport system
21517,Transport engineering
21520,Social relationship
21521,Social graph
21548,Traffic flow
21556,Network traffic simulation
21559,Continuous automaton
21573,Function problem
21583,Generalized least squares
21585,Total least squares
21586,Linear least squares
21599,Traffic wave
21601,Event model
21606,DEVS
21608,Maglev
21609,Discrete event simulation
21616,Symbolic execution
21617,Test data generation
21624,Lemke's algorithm
21631,Parabolic partial differential equation
21639,Lorenz system
21642,Indexer
21653,Cultural experience
21654,Torture
21659,Theory of Forms
21671,Cloud resources
21682,Trellis modulation
21690,Turbo equalizer
21691,Differential coding
21711,Quotient graph
21720,Radio resource
21724,Mobitex
21731,Cellular digital packet data
21736,Minimum bounding rectangle
21748,Stem cell
21779,Design specification
21780,Schema matching
21782,Educational resources
21798,Random permutation
21807,Alice and Bob
21811,D-1
21817,Facility layout problem
21821,1-center problem
21835,High fidelity
21841,Sequence homology
21851,Prefix
21865,Asynchronous Transfer Mode
21866,ATM adaptation layer
21872,Change detection
21874,Hellinger distance
21885,Architectural model
21890,Time synchronization
21896,Robot operating system
21899,AdaBoost
21905,Haar-like features
21909,Boundary knot method
21915,hp-FEM
21923,Signcryption
21936,Matched filter
21939,Polynomial hierarchy
21956,Fast-moving consumer goods
21959,Problem complexity
21983,Heart motion
21989,Key-agreement protocol
21990,Pre-shared key
21992,Lavarand
21995,Continuous distributions
21996,Random number generation
21998,Statistical parameter
22005,Sigma
22012,Multisignature
22047,View based
22048,Participating Organization
22059,Automotive software
22068,Cardiac cycle
22069,Synchronization signal
22070,Cardiac motion
22073,Three-dimensional graph
22079,Duplex (building)
22081,DNA
22082,Self-assembly
22088,Context management
22093,Mass market
22094,Frequency assignment problem
22103,3d terrain
22108,Square mile
22114,Scratch
22116,Triple graph grammars
22120,Batch processing
22124,Stationary ergodic process
22125,Ergodic process
22126,Ergodic theory
22127,Poincaré recurrence theorem
22128,Ergodic hypothesis
22129,Invariant measure
22132,Atomicity
22136,Online transaction processing
22138,Microsoft Transaction Server
22140,Transaction processing system
22142,Multidimensional parity-check code
22144,Polynomial code
22162,Record linkage
22166,Approximate string matching
22167,Longest common substring problem
22174,Prospect theory
22175,Behavioral economics
22187,Fixation (psychology)
22189,Kadir–Brady saliency detector
22197,Visual saliency
22201,Path expression
22214,Trustworthiness
22216,Economic consequences
22220,Wage
22221,Physical network
22223,Comparison of topologies
22235,Collective intelligence
22244,Cwm
22247,RDF/XML
22248,RDF Schema
22253,Johnson's algorithm
22255,Yen's algorithm
22257,Cuthill–McKee algorithm
22282,Separation of concerns
22285,Fluid limit
22286,State dependent
22301,Frequency partition of a graph
22304,Urban density
22305,Urbanization
22306,Environmental protection
22307,Environmental planning
22309,Thematic map
22311,Land cover
22312,Geography
22315,Land use
22317,Locality-sensitive hashing
22319,Systematic evolution of ligands by exponential enrichment
22320,Deep sequencing
22321,Aptamer
22326,Code coverage
22328,Microsoft Windows
22329,Program behavior
22333,Blossom algorithm
22339,Somatic cell
22343,Germline mutation
22345,Mutation
22346,Genetic marker
22364,Comparability
22386,Modal particle
22391,Saliency map
22395,Wearable computer
22404,Concolic testing
22419,Optic disc
22424,Modernization theory
22429,Knowledge engineer
22430,Semantic wiki
22432,Archival science
22440,Symbolic data analysis
22461,Probabilistic CTL
22464,Probabilistic argumentation
22468,Division algorithm
22469,Reciprocal
22473,Divisor
22480,Information protection policy
22483,Interest management
22489,Area of interest
