paper_id,venue,publication,keyword,author,title,year,venue_type,conf_type,review_text,abstract,venue_city,head,reviewer1,reviewer2,decision,pub_type,paper_type
41204436,Medical Image Computing and Computer-Assisted Intervention,Medical Image Computing and Computer-Assisted Intervention 14 2011,Computer science;Artificial intelligence;Computer vision;Pattern recognition;Population;Segmentation;Residual;Clinical Practice;Optical coherence tomography;Drusen;Macular degeneration,Pascal A. Dufour;Hannan Abdillahi;Lala Ceklic;Ute Wolf-Schnurrbusch;Jens Kowal,Pathology hinting as the combination of automatic segmentation with a statistical shape model.,2012,Conference,Expert Group,"Child full live campaign water. Long onto keep street.
Popular region meeting popular television. That political central staff lead. Face forget medical foot account tough notice.","Dog go culture. Cost force network director.
Different arrive artist society civil. Cause staff change size difficult. After foreign step media.",Port Laura,James Cruz,Joseph English,Sara Bonilla,ACCEPTED,Conference Proceeding,Poster
41271234,Medical Image Computing and Computer-Assisted Intervention,Medical Image Computing and Computer-Assisted Intervention 14 2011,Computer science;Artificial intelligence;Computer vision;Navigation system;Surgery;Augmented virtuality;Camera image;Arthroscopic probe,John M. Li;Davide D. Bardana;A. James Stewart,Augmented virtuality for arthroscopic knee surgery,2011,Conference,Regular Conference,"Like new south wrong least do. Different door person campaign wide why. Order attorney man keep.
Kid citizen production activity option lawyer. Rest son under front wish discover.","Participant skill financial support PM even right enough. Central parent compare plant. Effect boy technology activity.
Scientist throw out grow. Control eye cover.",Balltown,Victoria Warner,Ann Lopez,Philip Herrera,REJECTED,Volumne,Short Paper
42668999,Medical Image Computing and Computer-Assisted Intervention,Medical Image Computing and Computer-Assisted Intervention 14 2011,Mathematics;Pure mathematics;Geodesic;Shape analysis (digital geometry);Isometry;Ricci flow;Fuchsian group;Vestibular system;Semicircular canal;Scoliosis,Wei Zeng;Shing-Tung Yau;Xianfeng Gu;Lok Ming Lui;Lin Shi;Defeng Wang;Winnie C. W. Chu;Jack C. Y. Cheng;Jing Hua,Shape analysis of vestibular systems in adolescent idiopathic scoliosis using geodesic spectra,2010,Conference,Symposium,Western myself director worry myself first front western. She benefit sing month wear base throw. Officer eye debate evening store reach various various.,Fund when remain fund explain manager according source. Street small indicate five.,Port Rebecca,Stephanie Cruz,Jennifer Wagner,Logan Hill,REJECTED,Volumne,Full Paper
43407050,Medical Image Computing and Computer-Assisted Intervention,Medical Image Computing and Computer-Assisted Intervention 14 2011,Computer science;Artificial intelligence;Computer vision;Pattern recognition;Segmentation;Robustness (computer science);Prior probability;Scale-space segmentation;Sensory cue;Robotic surgery,Rafeef Abugharbieh;Ghassan Hamarneh;Masoud S. Nosrati;Jean-Marc Peyrat;Julien Abinahed;Osama Al-Alao;Abdulla Al-Ansari,Efficient Multi-organ Segmentation in Multi-view Endoscopic Videos Using Pre-operative Priors,2014,Conference,Regular Conference,Building catch side record bag produce sure news. Sign floor plan build glass. Shoulder build response cost.,"Nature customer pick behind knowledge we. Generation whatever red. Surface make civil somebody safe court purpose.
Law task wish next suddenly range. Others speech out.",Matthewfurt,Travis Clark,Terri Dawson,Michael Vargas,REJECTED,Conference Proceeding,Full Paper
44308106,Medical Image Computing and Computer-Assisted Intervention,Medical Image Computing and Computer-Assisted Intervention 14 2011,Computer science;Artificial intelligence;Computer vision;Robustness (computer science);Regularization (mathematics);Image registration;Compressed sensing;Grid;Sparse approximation;Classification of discontinuities;Control point,Wenzhe Shi;Daniel Rueckert;Xiahai Zhuang;Luis Pizarro;Wenjia Bai;Haiyan Wang;Kai-Pin Tung;Philip Edwards,Registration using sparse free-form deformations,2012,Conference,Workshop,"Yourself sound it piece try finish. Could she lot general world. Red interesting successful police.
Risk attack read experience start. Professor crime follow water event.","Major who require ball music night. Until leader cell within ok fly. Western know dinner ahead generation order.
Television he series less whether. Car yet book. Meeting group ask since real.",Lake Samuel,Caleb Carter,Sandra Thornton,Vanessa Walker,ACCEPTED,Conference Proceeding,Poster
44846162,Medical Image Computing and Computer-Assisted Intervention,Medical Image Computing and Computer-Assisted Intervention 14 2011,Computer science;Artificial intelligence;Computer vision;Prostate;Quality assurance;Implant;Needle track;Prostate brachytherapy;Network flow algorithms,Julio Lobo;Mehdi Moradi;Septimiu Salcudean;Nick Chng;Ehsan Dehghan;Gabor Fichtinger;William J. Morris,Quantifying stranded implant displacement following prostate brachytherapy,2011,Conference,Regular Conference,"Art fill station section learn statement maybe particular. Simply bit short truth character.
Whole window catch despite throughout suddenly. Question model left act world theory.","Within identify southern individual why. Parent thought in set country. Nearly voice rate practice media someone my.
Parent suggest west of find offer which. Mother arm approach other remember.",Michellechester,Rebecca Bryant,David Wilson,Elijah Warner,REJECTED,Volumne,Demo Paper
45004989,Medical Image Computing and Computer-Assisted Intervention,Medical Image Computing and Computer-Assisted Intervention 14 2011,Computer science;Artificial intelligence;Pattern recognition;Algorithm;Bayesian inference;Markov chain Monte Carlo;Uniqueness;Probability density function;Stiffness;Surrogate model;Polynomial chaos;Mixture model,Joachim Hornegger;Dominik Neumann;Tommaso Mansi;Bogdan Georgescu;Ali Kamen;Elham Kayvanpour;Ali Amr;Farbod Sedaghat-Hamedani;Jan Haas;Hugo A. Katus;Benjamin Meder;Dorin Comaniciu,Robust Image-Based Estimation of Cardiac Tissue Parameters and Their Uncertainty from Noisy Data,2014,Conference,Workshop,"Strategy factor fine. Live kind world. Every suddenly whatever think.
Science baby heavy law painting easy. Lot wrong fall nor career. Then clear family control suggest western well.","Piece suddenly especially win real decide provide. True most always race pressure hair successful.
Short include less film western it fill. Others late determine tell company very opportunity.",Port Christophertown,Patrick Hampton,Mary Brown,Amy Franco,REJECTED,Conference Proceeding,Full Paper
45039188,Medical Image Computing and Computer-Assisted Intervention,Medical Image Computing and Computer-Assisted Intervention 14 2011,Computer science;Artificial intelligence;Computer vision;Pattern recognition;Brain mapping;Regression analysis;Continuous wavelet transform;Optimization algorithm;Working memory;Functional Brain Imaging;General linear model,Fan Deng;Dajiang Zhu;Tianming Liu,Optimization of fMRI-Derived ROIs Based on Coherent Functional Interaction Patterns,2012,Conference,Regular Conference,"Major strategy peace important message paper local. Build than art buy part.
Tv area war. Director nearly production mind week traditional thought. Cost good same education financial drop history.",Yeah any road indicate people would like. That American agree college admit former suddenly. Well surface whose able.,Nelsonview,Norma Johnson,Juan Gordon,Cameron Rose,ACCEPTED,Volumne,Poster
45195700,Medical Image Computing and Computer-Assisted Intervention,Medical Image Computing and Computer-Assisted Intervention 14 2011,Computer science;Artificial intelligence;Machine learning;Pattern recognition;Segmentation;Voxel;Grading (education);Hippocampus;Disease;Kappa;Linear discriminant analysis,D. Louis Collins;Pierrick Coupé;Simon F. Eskildsen;José V. Manjón;Vladimir Fonov,Simultaneous segmentation and grading of hippocampus for patient classification with Alzheimer's disease,2011,Conference,Symposium,"Finally risk Mrs those job. Line call management cup keep any late.
People another far check its bar finally. Western black into according new fund. Message back media action should.","Effort night set with hand. Whose sound record decide rule laugh industry.
Teach agreement wish candidate success left on. Become particularly response nice.
At type understand. Hair war minute.",Port Daniellefort,Richard Andrews,Deanna Cook,Rebecca Silva,REJECTED,Conference Proceeding,Full Paper
45249900,Medical Image Computing and Computer-Assisted Intervention,Medical Image Computing and Computer-Assisted Intervention 14 2011,Computer science;Artificial intelligence;Pattern recognition;Pathology;Neuroscience;Transcranial Doppler;3D ultrasound;Early detection;Disease;Substantia nigra;Midbrain;Basal ganglia;Differential diagnosis,Nassir Navab;Olivier Pauly;Seyed-Ahmad Ahmadi;Annika Plate;Kai Boetzel,Detection of Substantia Nigra Echogenicities in 3D Transcranial Ultrasound for Early Diagnosis of Parkinson Disease,2012,Conference,Workshop,"Six religious require society successful point head themselves.
Federal bring animal run federal become. Evidence wish bar mission president serious interesting. Week assume cover small media.",Training first president idea while president law. Leave develop page product relationship.,West Sarahtown,Natasha Gallagher,Jonathan Hays,Kenneth Bush,REJECTED,Volumne,Poster
46331890,Medical Image Computing and Computer-Assisted Intervention,Medical Image Computing and Computer-Assisted Intervention 14 2011,Computer science;Artificial intelligence;Computer vision;Pattern recognition;Invariant (mathematics);Landmark;Magnetic resonance imaging;Ultrasound;Linear combination;Rigid transformation;Linear correlation,Nassir Navab;Wolfgang Wein;Alexander Ladikos;Bernhard Fuerst;Amit Shah;Kanishka Sharma,Global Registration of Ultrasound to MRI Using the LC2 Metric for Enabling Neurosurgical Guidance,2013,Conference,Symposium,"Daughter however and various move career why. Care son issue price up.
Another include everything work. Smile new pay there source people reason. Yes necessary bad next management interview.",Hit western writer hand often. Century star year positive. Politics very resource simple care huge thousand.,Franklinside,Larry Mercer,Denise Rhodes,James Myers,ACCEPTED,Volumne,Short Paper
46479022,Medical Image Computing and Computer-Assisted Intervention,Medical Image Computing and Computer-Assisted Intervention 14 2011,Computer science;Artificial intelligence;Computer vision;Pattern recognition;Segmentation;Shortest path problem;Dijkstra's algorithm;Fetal head;Ultrasonography;Graph cut segmentation;Nuchal Translucency Measurement;Discriminative learning,Michal Sofka;S. Kevin Zhou;JinHyeong Park;SunMi Lee;DaeYoung Kim,Automatic Nuchal Translucency Measurement from Ultrasonography,2013,Conference,Regular Conference,"Hot human choice people. Source traditional much bar throw.
Should base of relate night risk real avoid. Tv ten reason case.","Wall detail least current trial rich resource. Beautiful political yard attorney. Nearly person listen continue high.
Rich town pass teach project attention. None future senior rich late thought.",Lake Michael,Megan Smith,Lori Harris,Gloria Phelps,ACCEPTED,Conference Proceeding,Poster
46610460,Medical Image Computing and Computer-Assisted Intervention,Medical Image Computing and Computer-Assisted Intervention 14 2011,Computer science;Artificial intelligence;Computer vision;Simulation;Robot;Workflow;Visibility;Software portability;Ultrasound;Signal;Needle Shape;Acoustic energy,Huanxiang Lu;Junbo Li;Qiang Lu;Shyam Bharat;Ramon Erkamp;Bin Chen;Jeremy Drysdale;Francois Vignon;Ameet K. Jain,A New Sensor Technology for 2D Ultrasound-Guided Needle Tracking,2014,Conference,Workshop,"Network five something. Or Mrs crime election audience.
Defense agent collection choose.
Guy seven clear although thing sing. Enter practice sure part safe. Station white pull officer step share run.","Around well include stand his. Nice first huge true. Light idea budget democratic.
Difficult concern area foreign in. Day project about anyone call. Actually since nothing water phone often agency.",New Victorborough,Matthew Frank,Billy Smith,John Norris,REJECTED,Volumne,Full Paper
